"","lib_sizes","x_xmap_y_means","y_xmap_x_means","x_xmap_y_Sig","y_xmap_x_Sig","x_xmap_y_upper","x_xmap_y_lower","y_xmap_x_upper","y_xmap_x_lower"
"10",10,0,0.0100939665587257,0.5,0.398644247213413,0.076901997661955,-0.0769019976619549,0.0869284863141422,-0.0668599308700112
"30",30,0.00747193979936814,0.0472490815258586,0.4246021337506,0.114493337997185,0.084325483440082,-0.0694699758037107,0.123701603380607,-0.0297610543782403
"50",50,0.0429945911990229,0.0982661658364905,0.136857438795473,0.0060957527329385,0.119501472782167,-0.0340198888010296,0.173854369592455,0.0215268436138784
"70",70,0.053987995392804,0.15080959602185,0.084599421088654,5.67863368408084e-05,0.130348812848502,-0.0230095328956771,0.225100971836799,0.0747748035710288
"90",90,0.0459372400054718,0.205946665223446,0.121093546730589,5.87272235286207e-08,0.122406815331065,-0.0310745335899552,0.278438829460712,0.131121329143011
"110",110,0.00613287715872784,0.253584924919415,0.437993331213233,2.68576272333121e-11,0.0829957315019282,-0.0708025131282435,0.324165314074385,0.180196982361983
